975394048	975394815	013100
975394816	975395583	013100
975395584	975395839	013100
975395840	975396095	013100
975396096	975396863	013100
975396864	975397119	013100
975397120	975397631	013100
975397632	975398143	013100
975398144	975399167	013100
975399168	975400191	013100
975400192	975400959	013100
975400960	975403007	013100
975403008	975403263	013100
975403264	975403519	013100
975403520	975403775	013100
975403776	975411967	013100
975411968	975413247	013100
975413248	975416575	013100
975416576	975417599	013100
975417600	975417855	013100
975417856	975418367	013100
975418368	975424511	013100
975424512	975425023	013100
975425024	975426047	013100
975426048	975426303	013100
975426304	975427327	013100
975427328	975430143	013100
975430144	975430399	013100
975430400	975431679	013100
975431680	975431935	013100
975431936	975432191	013100
975432192	975433471	013100
975433472	975433983	013100
975433984	975434495	013100
975434496	975434751	013100
975434752	975435263	013100
975435264	975435519	013100
975435520	975435775	013100
975435776	975470335	013100
975470336	975470591	013100
975470592	975503359	013100
975503360	975513087	013100
975513088	975513599	013100
975513600	975514111	013100
975514112	975514367	013100
975514368	975515391	013100
975515392	975515647	013100
975515648	975515903	013100
975515904	975517183	013100
975517184	975517695	013100
975517696	975517951	013100
975517952	975518207	013100
975518208	975518463	013100
975518464	975518719	013100
975518720	975523839	013100
975523840	975524607	013100
975524608	975525119	013100
975525120	975525375	013100
975525376	975525631	013100
975525632	975525887	013100
975525888	975526143	013100
975526144	975526399	013100
975526400	975526911	013100
975526912	975527167	013100
975527168	975527423	013100
975527424	975527679	013100
975527680	975530495	013100
975530496	975530751	013100
975530752	975534591	013100
975534592	975536127	013100
975536128	975537919	013100
975537920	975538175	013100
975538176	975538687	013100
975538688	975539199	013100
975539200	975539967	013100
975539968	975540223	013100
975540224	975540991	013100
975540992	975541247	013100
975541248	975542527	013100
975542528	975542783	013100
975542784	975543551	013100
975543552	975543807	013100
975543808	975544063	013100
975544064	975544319	013100
975544320	975544575	013100
975544576	975545087	013100
975545088	975545343	013100
975545344	975546111	013100
975546112	975546367	013100
975546368	975546623	013100
975546624	975547903	013100
975547904	975549439	013100
975549440	975549695	013100
975549696	975549951	013100
975549952	975550207	013100
975550208	975552767	013100
975552768	975553279	013100
975553280	975553535	013100
975553536	975554559	013100
975554560	975556351	013100
975556352	975556607	013100
975556608	975557887	013100
975557888	975558143	013100
975558144	975558399	013100
975558400	975558655	013100
975558656	975559167	013100
975559168	975559423	013100
975559424	975559679	013100
975559680	975559935	013100
975559936	975561215	013100
975561216	975561471	013100
975561472	975564799	013100
975564800	975565055	013100
975565056	975565311	013100
975565312	975565567	013100
975565568	975567871	013100
975567872	975568895	013100
975568896	975611135	013100
975611136	975611391	013100
975611392	975634431	013100
975634432	975638527	013100
975638528	975638783	013100
975638784	975664383	013100
975664384	975664639	013100
975664640	975667199	013100
975667200	975699967	013100
975699968	975716351	013100
975716352	975719935	013100
975719936	975720191	013100
975720192	975722960	013100
975722961	975722961	013100
975722962	975732735	013100
975732736	975749119	013100
975749120	975765503	013100
975765504	975773695	013100
975773696	975775743	013100
975775744	975777791	013100
975777792	975778047	013100
975778048	975779839	013100
975779840	975780863	013100
975780864	975783935	013100
975783936	975784959	013100
975784960	975789055	013100
975789056	975792895	013100
975792896	975793151	013100
975793152	975793407	013100
975793408	975793663	013100
975793664	975793919	013100
975793920	975795199	013100
975795200	975797247	013100
975797248	975799295	013100
975799296	975800319	013100
975800320	975801343	013100
975801344	975801599	013100
975801600	975801855	013100
975801856	975802367	013100
975802368	975803647	013100
975803648	975803903	013100
975803904	975806207	013100
975806208	975806463	013100
975806464	975808511	013100
975808512	975809535	013100
975809536	975811583	013100
975811584	975812607	013100
975812608	975814655	013100
975814656	975815679	013100
975815680	975816703	013100
975816704	975817727	013100
975817728	975818751	013100
975818752	975819775	013100
975819776	975820799	013100
975820800	975821823	013100
975821824	975822847	013100
975822848	975823871	013100
975823872	975826943	013100
975826944	975827967	013100
975827968	975828991	013100
